Hr.Stroke.LAABN,Hr.Stroke.C0,Hr.Stroke.C1,Hr.Stroke.C2,Hr.Stroke.C3,Hr.Stroke.C4,Hr.Bleed.lt75.Dab,Hr.Bleed.75over.Dab,Hr.Bleed.lt75.War,Hr.Bleed.75over.War,Hr.Bleed.lt75.Riv,Hr.Bleed.75over.Riv,Hr.Stroke.Dab,Hr.Stroke.War,Hr.Stroke.Riv,Prob.Death.stroke,Prob.DepState.stroke,Prob.IndState.stroke,Prob.Death.Bleed.Dab,Prob.Death.Bleed.War,Prob.Death.Bleed.Riv,Prob.Ich.Bleed.Dab,Prob.Ich.Bleed.War,Prob.Ich.Bleed.Riv,Prob.Nich.Bleed.Dab,Prob.Nich.Bleed.War,Prob.Nich.Bleed.Riv,Prob.Gos2.Ich,Prob.Gos3.Ich,Prob.Gos4.Ich,Prob.Gos5.Ich,Util.DepState.Stroke,Util.IndState.Stroke,Util.Gos2,Util.Gos3,Util.Gos4,Util.Gos5,Util.Nich,Cost.Death.Stroke,Cost.DepState.Inst,Cost.DepState.Cont,Cost.IndState.Inst,Cost.IndState.Cont,Cost.Gos2.Inst,Cost.Gos2.Cont,Cost.Gos3.Inst,Cost.Gos3.Cont,Cost.Gos4.Inst,Cost.Gos4.Cont,Cost.Gos5.Inst,Cost.Gos5.Cont,Cost.Death.Bleed,Cost.Nich,Cost.Dab,Cost.War,Cost.Riv,Sens,Spec,hrProp.C0,hrProp.C1,hrProp.CV0,hrProp.CV1
0.0793,0.016990964,0.026039256,0.037858091,0.056086246,0.080175394,0.021006081,0.052914427,0.029021559,0.04588673,0.032416732,0.049270946,0.306590573,0.349298941,0.299633506,0.245518316,0.554117612,0.200364071,0.086711563,0.086711563,0.086711563,0.130892814,0.130892814,0.130892814,0.782395623,0.782395623,0.782395623,0.117282079,0.118283709,0.074912475,0.689521738,0.484322437,0.820426955,0,0.220579822,0.6352188,0.893147599,0.9996136,5158.086209,2790.956603,7153.947278,551.6755874,3164.132705,48653.54707,50263.24132,8457.51391,33927.65724,27247.18357,0,1262.923227,0,5158.086209,1272.427618,821.25,256.0602736,767,0.94795717,0.331678632,0.051876874,0.240917096,0.00309484,0.045227113
0.0776,0.01699255,0.026089492,0.037906263,0.056110891,0.080182266,0.02432283,0.051260852,0.029850746,0.04175279,0.035838709,0.050966402,0.233671656,0.327257372,0.265089561,0.245518316,0.573501035,0.180980648,0.134036062,0.134036062,0.134036062,0.1200506,0.1200506,0.1200506,0.745913338,0.745913338,0.745913338,0.12639223,0.123193026,0.077683682,0.672731061,0.486817423,0.819966692,0,0.223367616,0.639564897,0.893473441,0.99646255,5836.908903,2883.561119,6516.957281,569.9618696,3091.304147,50610.02896,50054.25868,10271.36872,33912.57766,27137.36519,0,1250.365772,0,5836.908903,1278.287942,821.25,252.7906513,767,0.947136725,0.331736704,0.134985002,0.215505468,0.140523404,0.000529632
0.0782,0.016992608,0.026112346,0.037923789,0.05611168,0.080202267,0.020729685,0.057461761,0.033720287,0.047540306,0.029949972,0.046639849,0.281752031,0.349897323,0.378391677,0.265003897,0.540721381,0.194274722,0.093238681,0.093238681,0.093238681,0.072149121,0.072149121,0.072149121,0.834612198,0.834612198,0.834612198,0.119563042,0.144325156,0.062540347,0.673571454,0.487923013,0.82040668,0,0.226565026,0.637819411,0.893344659,0.994657632,6331.489485,2883.893008,6203.696744,558.2550641,3219.241463,49653.98422,50012.60002,10819.78203,33948.40283,24565.38358,0,1236.665093,0,6331.489485,1208.573553,821.25,253.3337386,767,0.882547838,0.351698938,0.127219566,0.173402639,0.040262415,0.030232715
0.0804,0.016995588,0.026112441,0.037938049,0.05613753,0.080205763,0.020729685,0.054981397,0.031785517,0.040926002,0.033246847,0.039930522,0.326547359,0.436270921,0.421336341,0.231488698,0.56793465,0.200576652,0.111077403,0.111077403,0.111077403,0.081504277,0.081504277,0.081504277,0.80741832,0.80741832,0.80741832,0.120463651,0.125615913,0.078013034,0.675907402,0.488520961,0.823403692,0,0.227757882,0.636234767,0.893885649,0.995311372,6088.908198,2848.491911,6250.967499,559.0282867,3510.018107,51140.66964,49865.97029,9617.686404,33965.78983,25079.83973,0,1254.243351,0,6088.908198,1269.567073,821.25,254.2451621,767,0.955432174,0.359980455,0.0873333,0.227483563,0.013850006,0.063694937
0.0831,0.016996762,0.026112828,0.037948294,0.056156054,0.080231765,0.018518519,0.053327821,0.031232725,0.049193882,0.034058155,0.050675438,0.227123319,0.276520443,0.203306247,0.250194856,0.552739257,0.197065888,0.146857988,0.146857988,0.146857988,0.113072355,0.113072355,0.113072355,0.740069656,0.740069656,0.740069656,0.119333283,0.144239726,0.07460817,0.661818821,0.485783286,0.821665214,0,0.226243644,0.640163621,0.893663817,0.995315989,6766.944889,2872.844496,6201.803321,544.5212235,3186.340948,48355.05797,49867.42139,10606.04725,33905.65683,28623.98121,0,1216.089571,0,6766.944889,1271.390047,821.25,252.7348629,767,0.9607636,0.326861002,0.053953006,0.167231088,0.04114547,0.021340009
0.0791,0.017043556,0.026115695,0.037959624,0.056159031,0.080234255,0.021006081,0.042166184,0.029297955,0.042166184,0.032442784,0.04275677,0.234709176,0.338432909,0.284620025,0.257209665,0.540795316,0.201995019,0.091005858,0.091005858,0.091005858,0.084265945,0.084265945,0.084265945,0.824728196,0.824728196,0.824728196,0.123032791,0.146510689,0.082669227,0.647787293,0.486570945,0.820779223,0,0.222172802,0.637414028,0.892746579,0.998440237,4222.176524,2754.555979,6587.09442,544.1770365,3343.759769,45856.09474,50189.28374,10629.67086,33885.37863,24805.93779,0,1256.077172,0,4222.176524,1278.452178,821.25,252.5080622,767,0.942932183,0.362408945,0.079433647,0.175093885,0.227201756,0.235490764
0.0828,0.017047172,0.026119051,0.037991725,0.056168898,0.080235278,0.021835268,0.048780488,0.029021559,0.039272427,0.03593066,0.049083302,0.229550399,0.334998373,0.231717359,0.237724084,0.584497365,0.17777855,0.125044868,0.125044868,0.125044868,0.107803132,0.107803132,0.107803132,0.767152,0.767152,0.767152,0.106141922,0.139063871,0.07931628,0.675477927,0.487903442,0.819710838,0,0.226591896,0.6391217,0.893372179,0.995952098,9779.255352,2822.149184,5677.169828,552.3712734,3362.994499,47876.1005,50014.6746,10117.42714,33871.61853,28627.19231,0,1281.448785,0,9779.255352,1271.514478,821.25,257.6472311,767,0.947614815,0.36920833,0.1400412,0.207548179,0.24541441,0.013715848
0.0802,0.017063449,0.026119666,0.037994623,0.056170287,0.080275186,0.021282477,0.048367094,0.02957435,0.044646548,0.030180517,0.043667805,0.230936175,0.314221627,0.192029818,0.257209665,0.556173398,0.186616937,0.124253885,0.124253885,0.124253885,0.113323331,0.113323331,0.113323331,0.762422783,0.762422783,0.762422783,0.094396121,0.139639765,0.075901299,0.690062816,0.484009436,0.821637412,0,0.223149924,0.636571922,0.889866718,0.994464287,7413.853498,2753.987283,6705.721098,555.591606,2944.704658,47614.16029,50182.83904,9328.493945,33869.56714,28589.51533,0,1230.076806,0,7413.853498,1248.446196,821.25,257.6019865,767,0.956640949,0.324586926,0.139945732,0.233423318,0.019253695,0.141953927
0.0793,0.017075584,0.026132011,0.038010754,0.05617519,0.080295681,0.020176893,0.047540306,0.032061913,0.046300124,0.033574251,0.051368493,0.173229954,0.277280403,0.241529046,0.240841777,0.553367212,0.205791011,0.107110986,0.107110986,0.107110986,0.116554421,0.116554421,0.116554421,0.776334593,0.776334593,0.776334593,0.111327655,0.140167011,0.076130473,0.672374861,0.483422558,0.823425987,0,0.230665265,0.639580843,0.892645514,0.999625317,8324.941727,2738.949358,6262.474027,533.8162094,3418.197762,42602.11135,49978.17556,10291.29905,33929.71143,21790.85097,0,1231.968155,0,8324.941727,1270.965214,821.25,254.7891489,767,0.936671521,0.366733946,0.093559952,0.249621349,0.041552571,0.125722652
0.0809,0.01707572,0.026136469,0.038019687,0.056192371,0.080308272,0.020453289,0.049193882,0.030679934,0.044233154,0.032605234,0.041252706,0.237165071,0.348611913,0.21599913,0.239282931,0.580145532,0.180571538,0.088119014,0.088119014,0.088119014,0.075148485,0.075148485,0.075148485,0.836732502,0.836732502,0.836732502,0.122831313,0.116277543,0.077576367,0.683314777,0.485984212,0.82096427,0,0.228690934,0.636919062,0.893116566,0.995297993,6529.172104,2824.302614,6059.588772,536.2501998,2867.167476,45669.02698,50032.26145,10949.76113,33944.79134,30363.7525,0,1266.308855,0,6529.172104,1256.172012,821.25,254.0518116,767,0.941922528,0.358626896,0.059637245,0.144073118,0.093062049,0.028013586
0.0875,0.017108126,0.026146427,0.038023672,0.056224534,0.080385675,0.01907131,0.044646548,0.032338308,0.044233154,0.03408654,0.048885648,0.279215611,0.283174185,0.306034677,0.243180047,0.559515177,0.197304776,0.110652182,0.110652182,0.110652182,0.082655769,0.082655769,0.082655769,0.806692049,0.806692049,0.806692049,0.122298271,0.126724308,0.069555227,0.681422194,0.485666077,0.818898056,0,0.226333607,0.638036912,0.895296332,0.99715772,7319.290182,2814.720276,6323.901202,565.0386616,3202.589954,45060.3296,49874.25756,10167.64125,34009.8538,27629.61143,0,1285.527691,0,7319.290182,1242.096584,821.25,255.3054287,767,0.931173659,0.35696566,0.071850775,0.136750178,0.011641544,0.062053212
0.0813,0.017118665,0.026151016,0.038023883,0.056252183,0.080435127,0.024046434,0.053741215,0.030403538,0.043406366,0.029181789,0.042293169,0.286154245,0.324594676,0.379787571,0.240841777,0.576909369,0.182248854,0.1014831,0.1014831,0.1014831,0.084334709,0.084334709,0.084334709,0.814182191,0.814182191,0.814182191,0.114021349,0.137743397,0.078146628,0.670088626,0.483534334,0.819156065,0,0.227644235,0.634301102,0.893963057,0.999078736,5923.033973,2769.507027,6148.292743,557.3162829,3273.517425,42101.54919,49653.96956,9627.942464,33897.95653,24777.78079,0,1260.370892,0,5923.033973,1264.900722,821.25,255.7386608,767,0.942531704,0.320882414,0.032036448,0.234343803,0.275675491,0.002436377
0.08,0.017137852,0.026151264,0.03804467,0.056269001,0.080474506,0.016030956,0.04175279,0.02763958,0.043406366,0.032401398,0.038009662,0.287678834,0.441374477,0.32059321,0.235385814,0.563726672,0.200887514,0.078401054,0.078401054,0.078401054,0.098191296,0.098191296,0.098191296,0.82340765,0.82340765,0.82340765,0.104309546,0.1565248,0.080783699,0.658381955,0.484569429,0.820126907,0,0.223653772,0.636901795,0.89252846,0.997064135,8085.514088,2818.523405,6221.259645,522.2113379,3260.3341,49507.16974,49881.09179,10828.19995,33921.85331,24182.13686,0,1250.70091,0,8085.514088,1245.719371,821.25,254.0941028,767,0.954976538,0.288551923,0.14001942,0.235714322,7.20E-05,0.026382418
0.0796,0.017138323,0.026159333,0.038058411,0.056284028,0.080498978,0.021835268,0.050434064,0.02957435,0.05208764,0.029262089,0.056108164,0.183313983,0.24794465,0.301504171,0.254871395,0.553490341,0.191638264,0.09155687,0.09155687,0.09155687,0.06625545,0.06625545,0.06625545,0.84218768,0.84218768,0.84218768,0.110095541,0.131030022,0.082943052,0.675931386,0.482802073,0.821354892,0,0.226142975,0.635730474,0.89153557,0.996234659,6112.500203,2829.382019,6466.847148,531.7605794,3072.214813,43123.84831,50091.66207,10670.44445,33923.29191,27015.09964,0,1262.688129,0,6112.500203,1245.766225,821.25,253.22181,767,0.930206776,0.34261872,0.185955842,0.24680307,1.67E-05,0.156796806
0.0801,0.017139025,0.026183716,0.038062121,0.056286247,0.080528181,0.016860144,0.049607276,0.027086788,0.048367094,0.030407596,0.044566016,0.292688699,0.273886885,0.324713832,0.2416212,0.579432281,0.178946519,0.09435357,0.09435357,0.09435357,0.100522198,0.100522198,0.100522198,0.805124233,0.805124233,0.805124233,0.098670768,0.149888787,0.078894778,0.672545667,0.482861077,0.819337103,0,0.227068025,0.638380766,0.893817177,0.997286381,7521.472816,2744.955887,6385.598181,577.0748917,3202.965565,49021.86963,50256.23803,10158.21071,33834.76439,29339.90267,0,1264.823774,0,7521.472816,1257.184449,821.25,252.9617387,767,0.943882633,0.374860571,0.074433767,0.219761365,0.002847975,0.110492665
0.0786,0.017156924,0.026189497,0.038117602,0.056295018,0.080531569,0.023493643,0.058288549,0.026257601,0.046300124,0.031708579,0.047288611,0.308649443,0.447692032,0.373012371,0.242400624,0.56069387,0.196905506,0.128148169,0.128148169,0.128148169,0.06271105,0.06271105,0.06271105,0.809140781,0.809140781,0.809140781,0.143988212,0.144336862,0.084255711,0.627419216,0.483498821,0.819262177,0,0.219621818,0.639401709,0.893771762,0.997571654,8493.953997,2726.931478,6336.350816,529.9685315,3250.543553,44877.98861,50329.36605,10802.7478,33922.59525,30326.39718,0,1256.745637,0,8493.953997,1200.9504,821.25,252.4601007,767,0.938384953,0.320384503,0.093924091,0.206367974,0.04855153,0.011025331
0.08,0.017170647,0.026214013,0.038126463,0.056313173,0.080533451,0.022664456,0.051674246,0.030127142,0.040099215,0.030625804,0.041993772,0.193367258,0.393229833,0.342579827,0.243180047,0.55667207,0.200147883,0.111510645,0.111510645,0.111510645,0.134303359,0.134303359,0.134303359,0.754185996,0.754185996,0.754185996,0.123870545,0.142111582,0.080154366,0.653863507,0.483591595,0.820720127,0,0.224622722,0.638601933,0.896412311,0.996428146,5150.792714,2872.602247,6212.168442,556.8630141,3278.437212,52558.18437,50257.39615,10376.92729,33868.52476,26059.81057,0,1267.732176,0,5150.792714,1262.324158,821.25,257.3361007,767,0.983399336,0.417119639,0.15408104,0.211035736,0.005799718,0.051210161
0.0809,0.017192115,0.026229178,0.038156729,0.056345097,0.080554128,0.02432283,0.056221579,0.029021559,0.044646548,0.029436465,0.043144252,0.285429722,0.335708179,0.372664649,0.256430242,0.540322898,0.20324686,0.126010689,0.126010689,0.126010689,0.100467048,0.100467048,0.100467048,0.773522263,0.773522263,0.773522263,0.110853721,0.145413,0.07401202,0.669721259,0.484544617,0.818480346,0,0.226141263,0.637919218,0.893864938,0.997432062,9782.331673,2776.824291,6356.638988,533.8068004,3288.14781,45118.23685,50162.46638,11250.88209,33896.56301,25821.14085,0,1232.238892,0,9782.331673,1247.870546,821.25,256.1225353,767,0.952885986,0.324314213,0.086993419,0.232311583,0.052434195,0.022392481
0.0811,0.017198671,0.026229864,0.038168385,0.05635692,0.080576053,0.022111664,0.053327821,0.02957435,0.045059942,0.033348683,0.043606018,0.216862776,0.362012434,0.272281091,0.253312549,0.536156841,0.210530611,0.104446133,0.104446133,0.104446133,0.075861433,0.075861433,0.075861433,0.819692433,0.819692433,0.819692433,0.128972883,0.106685332,0.074892424,0.689449361,0.485507043,0.820213652,0,0.227078905,0.640676035,0.893731073,0.995448968,7526.713366,2846.694839,6137.651652,548.2402596,3020.157576,46616.84546,49580.25841,9733.55713,33916.27628,26257.74831,0,1263.416843,0,7526.713366,1292.233638,821.25,257.1172363,767,0.912710417,0.366430556,0.106847958,0.224084758,0.025753229,0.022588064
0.0779,0.017213864,0.026235214,0.038175226,0.056360366,0.080596213,0.018794914,0.05002067,0.033167496,0.037618851,0.03074473,0.051411234,0.221255722,0.362436173,0.300323082,0.250974279,0.556916887,0.192108834,0.121451878,0.121451878,0.121451878,0.110882583,0.110882583,0.110882583,0.767665538,0.767665538,0.767665538,0.108093027,0.149376572,0.076116549,0.666413851,0.487350228,0.821897,0,0.222875754,0.636494346,0.89594251,0.994688769,5476.129467,2918.958211,6545.829363,552.7420296,3287.92721,44810.24054,49807.03723,9907.740848,33858.34855,24501.8527,0,1217.229239,0,5476.129467,1272.959645,821.25,252.2996695,767,0.933567377,0.366208789,0.073206836,0.170272855,0.09797793,0.09265882
0.0791,0.017221413,0.026239629,0.038214576,0.056384165,0.080607662,0.021006081,0.052914427,0.033720287,0.044646548,0.026965831,0.04473288,0.160679998,0.376098505,0.258739595,0.247856586,0.544860705,0.207282709,0.093516612,0.093516612,0.093516612,0.096428513,0.096428513,0.096428513,0.810054874,0.810054874,0.810054874,0.113074225,0.140803806,0.088438164,0.657683806,0.481069186,0.821481242,0,0.224931828,0.636934991,0.894044375,0.997960851,6893.932078,2925.896744,6959.103346,556.5259737,2992.188996,46969.48641,49579.84117,10301.54498,33913.09088,23975.70084,0,1253.475936,0,6893.932078,1278.599013,821.25,253.7159316,767,0.950682963,0.319377638,0.032145229,0.247104423,0.035818043,0.124328426
0.0829,0.017229294,0.026241709,0.038216173,0.056392077,0.080651451,0.018794914,0.047540306,0.035378662,0.042579578,0.029532349,0.043422631,0.232892036,0.274587286,0.266568018,0.238503507,0.565446378,0.196050115,0.134400172,0.134400172,0.134400172,0.075290287,0.075290287,0.075290287,0.79030954,0.79030954,0.79030954,0.12561487,0.125415314,0.073324363,0.675645453,0.479818279,0.820067092,0,0.224009613,0.63529946,0.894898671,0.99951774,8095.823728,2907.801178,6195.48072,550.0869703,2946.231277,46424.17292,49932.10616,10684.78129,33878.67955,28048.60119,0,1248.006044,0,8095.823728,1258.493519,821.25,254.0562596,767,0.965887977,0.355229787,0.133389874,0.275291265,0.041547764,0.011999605
0.0804,0.017293904,0.02626629,0.038238202,0.05639273,0.080653654,0.021282477,0.054568003,0.034549475,0.045059942,0.031504117,0.044577918,0.218716597,0.263365745,0.292017611,0.213561964,0.582193169,0.204244867,0.152906846,0.152906846,0.152906846,0.078765904,0.078765904,0.078765904,0.76832725,0.76832725,0.76832725,0.127541099,0.122315201,0.073567606,0.676576094,0.487484143,0.821378012,0,0.22408824,0.639036424,0.893496896,0.995013973,3516.075282,2868.604329,5884.074103,526.0560905,3330.682069,43919.25725,50163.04251,10438.8348,33947.24471,34411.86605,0,1222.9701,0,3516.075282,1271.803214,821.25,252.652575,767,0.966413438,0.346549584,0.025833386,0.214027983,0.03191443,0.023107537
0.0794,0.0172945,0.026266538,0.038243458,0.056398855,0.080782414,0.020453289,0.052501033,0.032614704,0.038445639,0.026182351,0.043444437,0.244367541,0.30096202,0.294754353,0.258768511,0.559353504,0.181877985,0.116561948,0.116561948,0.116561948,0.079824927,0.079824927,0.079824927,0.803613125,0.803613125,0.803613125,0.107637256,0.144777581,0.075631091,0.671954072,0.483149759,0.817321455,0,0.225442129,0.638403392,0.890526072,0.994487532,4870.415187,2949.523663,7045.757066,522.9083446,3279.926328,47278.48067,49870.02849,10561.36132,33874.46831,29105.23068,0,1269.39676,0,4870.415187,1215.939744,821.25,253.5285339,767,0.965295818,0.335245985,0.091004477,0.213741973,0.025916813,0.173952988
0.0811,0.017314321,0.026270701,0.038249504,0.056404654,0.080792469,0.014372582,0.048367094,0.033996683,0.0479537,0.024585769,0.047220857,0.184637233,0.266938299,0.272540849,0.254091972,0.584587189,0.161320839,0.126551983,0.126551983,0.126551983,0.090626156,0.090626156,0.090626156,0.782821862,0.782821862,0.782821862,0.107294188,0.137912943,0.074303782,0.680489086,0.481738971,0.821969562,0,0.223832182,0.637055077,0.890728285,0.997867941,6264.767553,2895.382561,6528.912427,547.6458078,3181.560866,46936.21805,50012.99329,9547.395438,33916.8284,30090.37546,0,1274.586448,0,6264.767553,1276.88057,821.25,254.5279703,767,0.887560724,0.33611091,0.182578311,0.169168598,0.013995177,0.026528727
0.0827,0.017353623,0.026271532,0.038278811,0.056427436,0.080799853,0.022111664,0.054154609,0.031509121,0.040512609,0.029095962,0.047752698,0.284250513,0.306177701,0.332091643,0.257209665,0.542740353,0.200049982,0.139357291,0.139357291,0.139357291,0.066856816,0.066856816,0.066856816,0.793785893,0.793785893,0.793785893,0.118514704,0.152700948,0.073502667,0.655281681,0.485458141,0.819769461,0,0.228705624,0.640954049,0.895732813,0.996043734,13291.88458,2876.125816,6153.71641,535.3315184,3381.121737,45785.40952,50261.03509,9592.719527,33945.13959,28472.36883,0,1269.000207,0,13291.88458,1267.425227,821.25,253.1607273,767,0.938970377,0.357519138,0.112653949,0.18624208,0.000743753,0.101115901
0.0816,0.017366325,0.026301762,0.038281526,0.056453275,0.080808211,0.025428413,0.055394791,0.028468767,0.045059942,0.035395202,0.039989885,0.28792722,0.318387821,0.220013461,0.229150429,0.566036038,0.204813534,0.1558119,0.1558119,0.1558119,0.063746527,0.063746527,0.063746527,0.780441573,0.780441573,0.780441573,0.123388852,0.139742549,0.066070245,0.670798354,0.485381248,0.819534335,0,0.227895754,0.638340429,0.894262836,0.998453338,4212.142283,2881.895444,6516.755322,548.2037378,3215.055965,48423.4882,50143.4924,10766.0802,33860.96027,25303.83551,0,1242.0702,0,4212.142283,1250.688945,821.25,257.6968531,767,0.933539585,0.372163509,0.175763208,0.136695722,0.117307178,0.194139113
0.0853,0.017366765,0.026308757,0.038283625,0.056457026,0.080862307,0.022664456,0.046713518,0.029021559,0.047540306,0.025000798,0.046973596,0.32681417,0.279536688,0.212080568,0.228371005,0.573093947,0.198535047,0.113555066,0.113555066,0.113555066,0.101374036,0.101374036,0.101374036,0.785070898,0.785070898,0.785070898,0.134194456,0.152387369,0.072426923,0.640991252,0.4827963,0.819386511,0,0.22916803,0.63643502,0.894634163,0.996368606,5144.948101,2770.361989,6493.606335,541.8161164,3033.066979,41985.10478,50183.81118,10428.25842,33897.19792,29085.53383,0,1277.861744,0,5144.948101,1238.364376,821.25,253.2149843,767,0.926416793,0.334640476,0.10640736,0.252340064,0.00596459,0.019383894
0.0817,0.01736868,0.026320379,0.038297925,0.056463962,0.080919312,0.021282477,0.057461761,0.02957435,0.046300124,0.036368538,0.047478306,0.20817001,0.407033438,0.271289919,0.257209665,0.55110011,0.191690225,0.087687759,0.087687759,0.087687759,0.071315939,0.071315939,0.071315939,0.840996301,0.840996301,0.840996301,0.129028842,0.144636153,0.083391942,0.642943063,0.482984171,0.820219032,0,0.225626523,0.63753934,0.892929956,0.999078471,7576.422911,2828.693839,6131.618904,534.9188231,3043.355999,43746.9184,49864.4233,9130.837538,33902.6001,31270.00022,0,1239.23149,0,7576.422911,1242.882134,821.25,255.2333971,767,0.944564663,0.312018637,0.134762927,0.201806874,0.056951759,0.031570858
